,Unnamed: 0,store_id,store_name,score,review_cnt,review,ADJ,unique_adj,vector
584,584,38,石焼料理 木春堂,3.56,64,2万坪という椿山荘の庭園の中、緑に囲まれた佇まいの木春堂さん。世界遺産にもなった富士山の溶岩プレートで、旬の素材を焼き上げる石焼懐石が人気のお店です。今回は新年会で利用させていただきました。レストラン的なスペースもありますが、幹事さんが手配してくれたのはお庭に面したゆったりとした個室。席に着くとおねえさんが早速に綿のエプロンを付けてくれます乾杯後、季節を感じる前菜やお造りをいただいているといよいよ石焼の準備完了。純白のウエディングドレスならぬ割烹着姿のおねえさんが、テーブル中央に備え付けられた溶岩プレートに野菜や海鮮、お肉などを整然と並べて焼き焼きしてくれます。そしてベストな焼き上がりになると各自に取り分けてくれ、お好みでレモン塩や特製のタレで楽しむシステム。あーこれは楽ちんちん♪鮮度良好な車海老も帆立もプリップリ、身から外した海老の頭はカリカリになるまで焼いての提供。お肉も焼きすぎることなく焼きたてを柔らかジューシーでいただけば、これは牛だけにモウ間違いのない美味しさです。ビールに日本酒、焼酎までしこたまいただけば、〆のご飯や杏仁豆腐と林檎の水晶羹などは記憶に残らないくらいの満足感wどれも美味しくいただき、ご馳走さまでした。絶妙な加減でお料理を焼いてくれるおねえさん、あと30歳ほど若かったらもれなく…(笑),"['整然', 'ベスト', '楽ちん', '良好', 'カリカリ', 'ない', '柔らか', 'ジューシー', 'ない', '美味しい', '絶妙', '若い', 'ない']","{'ない', '絶妙', '柔らか', '若い', '美味しい', 'ジューシー', 'カリカリ', '楽ちん', '良好', 'ベスト', '整然'}",
585,585,38,石焼料理 木春堂,3.56,64,五慶庵 2階「大椿」。茶釜料理 ~椿油のオイルフォンデュ~ 大島温泉ホテルにも有ったなぁ。椿模様の五徳に茶釜。中に椿油のブレンドオイル。垂に漬込んだ種を串に刺して素揚げします。椿油にはオレイン酸(一価不飽和脂肪酸のω-9脂肪酸)が豊富です。オリーブ(Olea europaea)油から単離されたのが名前の由来です。二重結合が一個増えて ω-6脂肪酸のリノール酸、更に一個増えて ω-3脂肪酸のα-リノレン酸が必須脂肪酸です。オレイン酸が LDL - Col 値を低下させ、HDL - Col を上昇させる可能性が示唆されてます。どうせ油を摂るならオリーブオイルや椿油かな。オレイン酸が皮膚バリア構造を破壊し脂漏性皮膚炎を悪化させ得ます。時に化粧品に入ってます。閑話休題。揚げるのは仲居さん任。手出無用です。ヱビスビールと、濁梅酒。赤漆塗の折敷に利休箸。・先付 鯛酒盗和 子持昆布・前菜@ 海鼠霙酢 チコリ 長芋 山葵菜 金時人参 柚子　　　A 佐賀牛ビーフシチュー バケット・造里 本鮪 墨烏賊 北国赤蝦 妻一式・温物 尼鯛煎出汁 海老芋 梅麩 卸 葱　此処は京都かと、。見事な蒔絵。・茶釜 伊勢海老変揚 楚蟹脚 鯛獅子唐巻東寺揚 鮑衣揚 佐賀牛ロース(40 g) 佐賀牛フィレ(40 g) 椎茸捏鋳込 エリンギ豚ロース巻 ベビーコーン ズッキーニ パプリカ 人参 五郎島金時(木春亭の焼印) 椎茸 大根の蝶々・食事 焼白子 明太子茶漬け 大葉 山葵 出汁　大きくて蕩々な虎河豚白子の塩焼です。明太子も美味しい。・香物 胡瓜糠 柚子大根 柴漬・甘味 メロン 苺 グレープフルーツゼリー アイスクリーム 椿山荘饅頭抹茶。綺麗で御洒落で良い雰囲気です。,"['豊富', '無用', '見事', '大きい', '蕩々', '美味しい', '綺麗', '良い']","{'見事', '大きい', '豊富', '無用', '良い', '美味しい', '綺麗', '蕩々'}",
586,586,38,石焼料理 木春堂,3.56,64,溶岩石焼き＠「木春堂」　ネタが溜まって、報告が遅れがちだ。　これは、３月末のこと。　椿山荘内の「木春堂」で石焼会席をいただいた。　「木春堂」は神田川に面した冠木門から入ってすぐ左手にある。　冠木門の前でカメの散歩に出くわした事を思い出すが、それは2013年10月の話。　メニューの一部を紹介する。　乾杯はフジッコワイナリーのこちら■RosesakuraにごりSparkling　中に八重桜の花が浸かっている。　期待ほど桜の香りはしなかった。でも甘さも懸念したほどでなく、後味爽やか。葡萄品種は不明。アルコール度数７％　後ろの着物のご婦人はホールスタッフ。　焼きも着物の麗人にやっていただく事になる。　前菜と一緒にお品書きが届いた。　まずはお品書きを。■前菜の盛り合わせ　見目麗しいお盆である。中央、透きとおるような細魚（さより）の押し寿司なんて、食べるのが惜しいくらいだ。■お造り　平貝の殻に乗って登場。　手前がその平貝。あとはタイとマグロ。　石焼に入る前にスパークリングから白ワインに変わっている。■甲州きいろ香　シャトーメルシャンの作。　柑橘の味わい。この後の肉料理にも不思議と負けていなかった。■海鮮石焼　伊勢海老、ホタテ、鰆。■薬味のセット　手前は出汁の効いた自家製ポン酢と大根下ろし。　四角の仕切り皿、左上は胡桃とニンニクのタレ。その下は宮古島の雪塩で、添えられたレモンをしぼって溶かしてから使う。■牛肉部位食べ比べ　部位は先のお品書きをご参照のこと。　熊本や宮崎の黒毛和牛である（その時々の状態を見て変えているそう）。■野菜石焼　“木春堂”の焼き印が施されたものは五郎島金時。　これらを富士山の溶岩石で焼く。　岩盤を良く見ると、細かな穴が開いている。余分な脂はその穴に吸われてしまうのだそうだ。　石焼の合間に椀物がサーブされた（箸休め？）。■桜花蒸し　餅米の中にはアマダイが忍んでいる。　桜の香りが乗って、美味。■〆のご飯セット　筍ご飯と赤出汁。■甘味　中央の柑橘が“せとか”であるが、自分、初めていただいた。甘い。　終わり頃になって、客人らが帰り始めたので店内写真を撮ってみた。　天井が高い。　反対、こちら側は全面ガラス窓になっていて、庭を眺めることが出来る。　昼間の方が緑を愉しめるかな……？　岩盤石焼は、結構ヘルシーな印象だ。ぺろりと行けてしまったのも、その脂分が落ちる特殊な仕掛けのおかげだろう。,"['甘い', 'ない', '爽やか', '麗しい', '惜しい', '細か', '余分', '甘い', '高い', 'ヘルシー', '特殊']","{'ない', '特殊', '細か', 'ヘルシー', '甘い', '惜しい', '高い', '麗しい', '爽やか', '余分'}",
587,587,38,石焼料理 木春堂,3.56,64,ホテル椿山荘東京の庭園の木立の奥に佇む昭和モダンな雰囲気漂う石焼料理店。江戸川橋駅から神田川沿いに歩いていき、「冠木門」の入口を入るとすぐ左手にあります。この辺りは桜の名所でもあるので、春には桜を眺めながら歩けるお花見スポットでもあります。椿山荘の庭園は約二万坪。都心とは思えない程の静寂さで、三重の塔や神社もあり、庭園内には湧水が流れています。水音、小鳥のさえずり、虫の鳴き声が聞こえてきて、まるで森の中にいるようなリフレッシュできる環境。お店の雰囲気は普通ですが、庭園散策もセットにするとかなりおすすめのスポットです。店内は、昭和な雰囲気で、大広間のようなスペースが広がっています。店内はガラス張りなのに、お店からは真っ暗で外の様子が何も見えないのが残念。サービス担当は、年配の女性です。石焼懐石のコースをいただきました。先付けから始まり、メインの石焼料理は、年配の女性が食材をテーブルまで運んでくれて、テーブル上の富士山の溶岩石で一つ一つ丁寧に焼きあげてくれて贅沢な雰囲気を感じます。お肉もお魚もお野菜も、すごく美味しい～。訪問時、食べログの点数が2.92でしたが、食べログの評価以上に素晴らしいお店でした。店員さんも丁寧で親切。いつか店内から素敵な庭園が望めるように、ライトアップしてもらえたら嬉しいです！,"['モダン', '普通', '真っ暗', '残念', '丁寧', 'すごい', '美味しい', '素晴らしい', '丁寧', '素敵', '嬉しい']","{'素敵', '嬉しい', '素晴らしい', '美味しい', '普通', '丁寧', 'すごい', 'モダン', '残念', '真っ暗'}",
588,588,38,石焼料理 木春堂,3.56,64,"●椿山荘が今年初めにフォーシーズンズとの提携を解消して半年が経過。今回は、解消後の「ホテル椿山荘東京」になってから初めての訪問。ホテルが…（じゃなかったホタルが）飛び交う広大な庭園巡りを兼ねたデートとなった。●フォーシーズンズ色がなくなるとはいえ、独自経営から間もないこともあってか、ホテルの中身（少なくともハード）に大きな変更はない。食事をした「木春堂」はホテルフロントから一番遠い場所にあり、庭園の遊歩道を下っていくとある。●店内は、広間に四人掛けの大きな正方形のテーブル席が１５卓ほど。その他、個室が４室あるらしいが、まだ入ったことはなのでＨＰ以上の情報なし。＜料理・味＞●店名には石焼料理の冠が記されている。それだけに、ほとんどの客が「石焼懐石」（６,０００円～。税込・サ１０％別途。以下同様）を注文しているようだ。富士山溶岩石の上で焼く料理だが、要するに鉄板焼き料理を溶岩で焼いたと考えれば、ほぼイメージ通りである。●そこで、今回は初めて「茶釜会席」（８,４００円）というものにトライしてみた。広間にある１．５メートル四方程の正方形のテーブル全ては、真ん中に掘り込み式のコンロが置かれている。通常は、その上を蓋のように富士山溶岩石の板がピッタリとはめられていて「石焼懐石」を楽しむ。これが「茶釜会席」となると、溶岩石に替わって椿の柄が入った「ごとく」が設置されている。その上には年季の入った黒光りする茶釜が置かれている。中には、椿オイルと植物オイルとのブレンドオイルが入っていてる。●茶釜が十分に熱せられると、接客担当が串に刺した野菜や魚介、牛肉を揚げてくれる。特に、水分の多い野菜やタレに一晩漬け込んだ肉を揚げる際の音を楽しもう。油が弾け飛ぶ音が茶釜の中で反響し「ポコポコ」と何とも言えない、楽しい音が聞こえてくる。まさに「ぶんぶく茶釜」の狸が茶釜に化けているかのようである。●串焼きにする食材のうちサツマイモは「木春堂」の印が焼き付けてあり、目を楽しませてくれる。また、フルーツを食べたあとには、ここの名物「椿山荘の揚げ饅頭」を揚げたてで食べさせてくれる。スイーツ好きの女性を連れていけばきっと喜んでくれるはずである。注文を付けるなら、せっかくの牛肉が揚げすぎだったのが残念。もう少しレア気味の方が肉も柔らかくて美味しいと思うのだが、揚げ具合については事前にリクエストできないようである。●因みに、椿へのこだわりは、ごとく、オイルにとどまらない。箸を巻く紙にも椿が描かれ、また食事中に付ける前掛けにも椿の刺繍が施されている。●酒は、ビールからワイン、日本酒まである。ワインはどれも高めの価格設定で気軽に何本も注文できないのが残念。ハウスワインの赤・白がそれぞれ４０００円前後だったが、それで十分美味しい。＜サービス＞●戦後まもなく結婚式場としてのサービスが開始された歴史ある椿山荘。それだけに、来店時や客席への案内については文句のつけ所はない。●一方、食事の提供にはお粗末な点が見受けられた。ワインを注ぐ時には酒を平気でこぼすし、白ワインから赤ワインに変えたときにはグラスの交換をし忘れるしと…。前述のとおり、串焼きの牛肉を揚げるタイミングも、もう少し研究が必要であろう。●ホタルの夕べのチラシには飲食１０％割引のクーポンがある。椿山荘のレストランはどこも値段が張るから、クーポンだけでも数千円もお得になる。＜雰囲気＞●地下鉄の江戸川橋駅からこの店に行く近道は、神田川沿いにある「冠木門」から入れば店はすぐ横にある。坂道を登らずに済むから楽ではあるが、彼女とのデートなら、手を抜かずに、やはり椿山荘のフロントからアプローチしたい。目白坂を登りきると、まずはホテルの車寄せに向かう入口があるが、ここは通過しよう。その先にあるプラザ（宴会場）側の車寄せの方が雰囲気も高級感もただよっていて、デートのイントロとしては実にいい。●プラザエントランスを入ると正面に大きなガラス窓があり、その先に二万坪の庭園が広がっている。庭園にある遊歩道を散歩しながら（キミは食後のお散歩コースを研究しながら）店に向かおう。●店の入口は意外に質素で、玄関を入るとすぐ横に広間が広がっている。庭園側のコーナーにガラス窓を配した広間は明るく開放的で気分がいい。窓の外には、自然か人工かは不明だが清水が落ちてくる演出もある。だが、店内が明るすぎるせいか、店内からホタルを眺められないのが残念である。●食後のデートは、店を出ると目の前に広がっている庭園内の散策だ。まずは庭園内のせせらぎに沿って登っていくと暗闇にチラホラとホタルが飛んでいるのが容易に分かる。９時過ぎくらいまでは活発に活動しているから、ゆっくりと食事を終えてからでもホタル鑑賞イベントには十分間に合う。●ホタルの光はこのあと急速に減少してイベントは終了する。それと同時にホタルを見に来た客やカップル達も急速に減ってくる。そして、ここからが、本当の意味でのメインイベントの始まりだ。広大な庭園はホタルがいなくても見どころ満載。遊歩道はアップダウンがあって、ちょっとした食後の運動にもなるし、ホタルがいなくても適度なライトアップがあって、雰囲気はとてもいい。●「七福神巡りでもしようか？」等と言って彼女を庭園の奧まで誘い込めば、もうこちらのもの。夜の１０時を過ぎると周りにも人が殆どいないから絶好のキスタイムとなる。●その際、初心者が過ちを犯しやすいキスポイントが「三重の塔」の周辺。シンボリックなので足が向かいがちだが、ホテルから塔に向けて照らされる強烈なライトによって、明る過ぎて意外に落ち着かない。実際、この場所で彼女の顔に唇を近付けようと何度かトライしたが躊躇されることもままある（そう、私も初心者です）。オススメなのは、スカイテラスやヴェルデテラス。どちらも手頃なベンチがあり、しかも照明が少ないから建物に近い割には適度に暗くて安心して二人きりの世界に浸れる。店じまいした後の「無茶庵」の入口前も暗くていい。ここは行き止まりの袋小路になるから、店が閉まると人が寄りつかないのだ。あと、穴場なのが白玉稲荷神社の神殿脇。横で神様に見られているような気分が、却って二人の気分を盛り上げ興奮させてくれるはずだ。（ただし座る場所がないから立ったままでのキス。これもまたよし。）●こんな話をしたあとで、蛇足ではあるが、本当にホタルを間近で見たいならとっておきの場所を案内しよう。それは、プラザの横から落ちる滝の裏側に行こう（滝のトンネルと呼ばれている）。ガラス越しに滝を裏から見ることができる場所だが、それだけではない。しゃがんでみるとガラス越しに蛍がたくさんへばりついていてる。目から５ｃｍの至近距離でホタルの光る姿をたっぷりと観察できる（デートというよりも昆虫研究に近い。）","['ない', '広大', '独自', 'ない', '少ない', 'ない', '遠い', '同様', 'ピッタリ', '十分', '多い', '楽しい', '好き', '残念', '柔らかい', '美味しい', '高め', '気軽', '残念', '美味しい', 'ない', 'ない', 'お粗末', '必要', '楽', 'いい', '意外', '質素', '明るい', '開放的', 'いい', '不明', '明るい', '残念', '容易', '活発', '急速', '急速', '広大', '適度', 'いい', 'シンボリック', '強烈', '明るい', '意外', '手頃', '少ない', '近い', '適度', '暗い', '暗い', 'いい', 'ない', '間近', 'ない', '近い']","{'質素', 'ない', '容易', '柔らかい', 'お粗末', '美味しい', '急速', '必要', '好き', '開放的', '気軽', '少ない', '独自', '楽', 'シンボリック', '高め', '適度', '広大', '意外', '残念', '不明', 'いい', '強烈', '遠い', '活発', '暗い', '間近', '明るい', '同様', '多い', '近い', '手頃', '十分', 'ピッタリ', '楽しい'}",
589,589,38,石焼料理 木春堂,3.56,64,木春堂　椿山荘椿山荘に到着し、蛍の見える庭園を抜けたそこにお店があります入口から結構遠く、車椅子の親戚と訪問したので坂が多くなかなか大変でした年配の親戚とのゆっくりの会食に椿山荘の庭園の中の石焼とのことで惹かれたのですが失敗でした蛍ももう時期が終わっていたのか２匹程しか見られませんでした（これはしょうがないです）木春堂は鉄板焼きならぬ富士山溶岩石の石焼会席です各テーブルに備え付けられた溶岩石のは迫力があり、来店時はワクワクしました！２テーブルに店員さんが一人程度、付いてくれて石焼はすべてその方が焼いてくれる形式です他のレビューアー様も書かれていますがその付いてくれるスタッフの対応で印象がかなり変わる気がします私に付いてくれた方はあんまり良くありませんでした全体的に年配のベテランの様なスタッフが多いのですが、あんまり愛想が良いわけではないというのが印象です椿山荘にいらっしゃるエントランスやフロントの方の対応はすごく丁寧なのにこちらのお店に入った時からなんだか普通のレストランに入ったような感じになりました例えばテーブルに1人付いていてくれているのに、その方がいらっしゃらず飲み物がオーダーできなかったり・・・他のホテルならば、飲み物が無くなる前にお次はいかがですか？などと聞いてくれたりしますがそういうのは無いです石焼は素材がとても小さく上品にまとまっている感じであまり食べた気にはなりませんでしたこのお値段なら都内にいくらでももっとCPやサービスの良いお店がありそうです店内も庭園内でしたがばーっと広がる庭園が見える訳でもないのでリピは無さそうです,"['遠い', '多い', '大変', 'ない', '良い', '全体的', '多い', '良い', 'ない', 'すごい', '丁寧', 'いかが', '無い', '小さい', '上品', '良い', 'ない', '無い']","{'遠い', '無い', 'ない', '全体的', '小さい', '良い', 'いかが', '丁寧', 'すごい', '上品', '多い', '大変'}",
590,590,38,石焼料理 木春堂,3.56,64,椿山荘の日本庭園を散策しつつ、目的の木春堂さんへ。うーん、侘び寂びの世界～。この日は結婚式がすごく多くて、木春堂でも披露宴が入っていたらしく、別館？の残草とう離れへ通された。ここは、富士山溶岩石の石焼懐石料理のお店だとか。テーブルの中央にデーンと溶岩石が設置されていて、アツアツに熱されてる。うっ。。。暑い＾＾；ここ、冬に来た方がありがたみあるなぁ。。。まずは180mlのとってもかわいいクオーターサイズのスパークリングで乾杯♪お食事をどのコースにするか迷ってたら、「ランチなら至福の石焼ランチコース5000円がとってもオススメですよ」とのことでそちらに。先付もろこし豆腐と。。。何か忘れた＾＾；もろこし豆腐はほんのり甘くて後味がとうもろこし～。焼き物目の前でお魚、お肉、お野菜を次々と焼いてくれる。おろしダレ、レモン、塩、ゴマダレ、しょうゆダレをお好みで。車海老と白身魚。　なんちゃら鯛って言ってた＾＾；サーロインステーキ、水ナス、万願寺唐辛子左が黒毛和牛のつくね。とってもジューシーなハンバーグ！木春堂の焼き印入りのお芋。石焼芋ってことだね～。甘くてホクホク！冷やし米茄子の柔らか煮お出汁を吸った茄子がとろりん～。お出汁にお蕎麦でも入れて食べたいと思ったよ。これがちょっとビックリの海鮮ちらし鮨。こんなにしっかりしたのが出てくるとは思ってなかった！それもそのはず、木春堂の向かいにある寿司処・中庵で作ったものを運んでいるとか。お魚も美味しいし、寿司飯もほどよいお酢かげん。すっごく得した気分で美味しく頂きました！最後はコーヒーとケーキ。こういうお店で、コーヒーが出てくるのってちょっと嬉しい。ケーキは業務用っぽく、まぁ添え物みたいなもんだったけど。食べログの評価が低かったからあまり期待せずに行ったんだけど、結構よかったなぁ。夏場はエアコン利かせてても、焼いてる間はちょっと暑いけど。焼き物が終わるとすーっと涼しくなった。それと〆のお食事の海鮮ちらし鮨がとってもよかった！は～美味しかった！ごちそうさまでした。,"['すごい', '多い', '暑い', 'かわいい', '甘い', 'ジューシー', '甘い', '柔らか', 'こんな', '美味しい', 'ほどよい', 'すっごい', '美味しい', '嬉しい', '低い', 'よい', '暑い', '涼しい', 'よい', '美味しい']","{'かわいい', '柔らか', '暑い', '嬉しい', '低い', '涼しい', 'こんな', 'すっごい', '美味しい', 'ジューシー', 'ほどよい', 'すごい', '甘い', '多い', 'よい'}",
591,591,38,石焼料理 木春堂,3.56,64,江戸川橋から徒歩10分の椿山荘ホテル東京の庭園にあるお店10年前くらいに会社の宴会で利用して依以来、利用していなかったお店その時の記憶がなくって・・・、すき焼きがあったので、それを目的に久しぶりに平日の夜に利用したお店に入ると真ん中に石焼きのあるテーブルがならんでいる石焼きとすき焼きがあるが、目的のすき焼きのコースをお願いしたこのお店は、目の前で焼いてくれてサーブしてくれるらしいお酒やビールもテーブルの上にはグラスだけで、それもついでくれるようだ料理が順番に出てきて、メインのすき焼き・・・お肉が焼かれ、次に野菜と・・・順番に少しずつ焼かれる料理も、お肉も美味しかった。ちょっとペースがつかめなかったけどまた、テーブルにつく方が決まるようで、その方によって感想もわかれると思う今回のテーブルについた方は、もくもくと作業される方で、リラックスして食べる雰囲気ではなかったサービスが良ければ、もっと良い評価になるとは思うので、ちょっと残念だ,"['ない', '美味しい', 'ない', '良い', '良い', '残念']","{'美味しい', '残念', 'ない', '良い'}",
592,592,38,石焼料理 木春堂,3.56,64,"Thu,September13,2012椿山荘　木春堂　　【会席・石焼き】テーマ：★その他のエリア久しぶりに行ったら店内のレイアウトが変わってた以前の用にパテションが無くなって広々とした感じで、どこからも庭を見れる（お庭緑豊かで暑いけど椿山荘だな～と）ただ、ちょっとだけ甘味屋さんみたいに思えてしまう造りかもしれませんさて、こちらの木春堂は富士山の溶岩プレートで肉や魚を焼く石焼会席のお店　各種コースがありますがランチタイムなので、軽いコース先付は　カボチャのお豆腐　わさびとクコの実続いて、お造り先ずは冷たい生ビールを２杯ほど頂いてからボトルの白ワインに変更薬味各種が整いましたおろしポン酢に塩にレモンに胡麻に醤油…好みでもありますが、素材で使いわけ最初は　野菜や貝　等はサッパリとレモン塩お肉には特製の味噌がいいそうで…こちらがとても美味しくて手作りしているそうなのでレシピをちょっと聞いたから自宅でもトライしてみますお刺身のサラダ仕立て口直しみたいなもんですね最後の〆はご飯ですが、追加支払いでお蕎麦に変更が出来ますよって、お蕎麦です夜だと、焼きの肉など追加したくなるのですが週末のランチタイムなので、アルコールも程々ですから量もセーブですデザートを頂いて終了です年齢の高い人でも食べやすい肉料理で量もほどほどですから、女性にも頂きやすいでしょうアルコールはホテルですからそこそこしますが各種揃っています各テーブルでスタッフの方が焼くのですが色々話ながらも頂けるのでフレンドリーに頂けますこの日も満席しかも２回転はしてるようで、人気あるんですねご馳走さまでした","['豊か', '暑い', '軽い', '冷たい', 'いい', '美味しい', '程々', '高い', 'ほどほど', 'フレンドリー']","{'フレンドリー', '暑い', '軽い', '程々', '高い', '美味しい', 'ほどほど', '豊か', '冷たい', 'いい'}",
593,593,38,石焼料理 木春堂,3.56,64,ホタルを見たいので、ここを選びましたが、大失敗！このお値段を支払うお店としては、残念すぎますまず、お店に入っても、出迎えは誰もなく、忙しく全員が動いてますしばらくして、やっと来た店員さん人数が少ないのか？来た店員さんに予約をしている旨伝えると「あ、はい、どうぞ」という案内まず、ここでテンションは下がります中年女性の店員さんが多いですが、入った雰囲気はがやがやしていて、定食屋さん？と言った感じでしたそして店内へ入ると、思ったより手狭な店内このクラスのお店に感じられるスペースの広さがなく隣のテーブルの雰囲気は、すぐ感じるような近さです13000円のコースを選びましたが、量はまぁ、普通お味は、この料金としては適当な美味しさですただ、それほど混んでいないのに、なぜか店員さんは気配りがなく、飲み物の追加をしようと何度も店員さんを探し手を上げても、誰も来ません食材は、店員さんが焼いてくれますが、食材を焼き石に乗せてからまだ時間があると思っているのか、すぐにテーブルを離れますどう見ても、焼きすぎでは？と思うくらいになってやっと戻ってくる始末ウェルダンでステーキを頼んだ連れも、焦げていたらやり直させるから、ともう嫌な雰囲気になっています最後のデザートを出し終えると、もう仕事は終わったと思っているのでしょうか？お茶の差し替えなどの気遣いは全くなし帰ろうとチェックを頼もうと何度も声を出しても誰も気づきませんホントに大きな声で「すみません！」と言ってやっと「あ～お会計ね」という言葉・・・・ここまで来たら、呆れますそれがこのお店の全部を表しているなと思いますサービスのホスピタリティは、全体的にかなり低いです今や世の中には、美味しい料理を出すお店はたくさんあります最後には、人と人の関係がリピートにつながるのだと思いますもちろん、このお店にまた行くつもりはありませんし、誰かが行こうとしたらやめるように言うお店です関係者がこれを読む機会があれば、考え直すいいチャンスです本当に残念なお店,"['残念', 'ない', '忙しい', '少ない', '多い', '手狭', '広い', 'ない', '近い', 'ない', '嫌', '全体的', '低い', '美味しい', 'いい', '残念']","{'ない', '低い', '嫌', '広い', '近い', '全体的', '美味しい', '手狭', '残念', '多い', '少ない', '忙しい', 'いい'}",
594,594,38,石焼料理 木春堂,3.56,64,祖母の喜寿のお祝いで土曜日の夜に家族と伺った。椿山荘の本館から庭園に出て個室へ向かう。シンと冷えた夜、ライトアップされた庭園を歩くと非日常な気分が高まる。５人で伺ったが、個室は十分に広く、とても落ち着いた雰囲気にまずは満足。給仕の方は２名。テーブルの上に石焼きで使用する溶岩プレート２枚がデーンと置かれている。頼んだのは『二条』というコース。■乾杯の一杯　やっぱりお祝いの日の一杯目はシャンパンでしょ！■前菜　２月は京都フェアらしい。　焼きセロリと京菜生姜酢和、燻鮭梅花寿司、天豆塩蒸し　うむ、上品。　２杯目はビール。■造り　確か鮪と鯛。　柔らかくてとてもおいしいお刺身だった。　この辺りで日本酒にチェンジ。■焼き物　まずは魚介類。　鱈場蟹、白身魚、帆立を溶岩プレートで焼く。　油を使わないということにびっくり。　ダイエット中だから嬉しい。　続いて野菜。　たくさんの京野菜が籠に入っており、　その中から好きなものを選ぶ。　こういうの大好き。　いよいよ肉！　ヒレをレアで焼いてもらった。　ものすごくしっとりしていて柔らかくて美味しい。　全然脂っこくなくてヒレの醍醐味。残念ながら、酔っ払ってしまってこの後の記憶がブラックアウト。〆のじゃこご飯が美味しかった記憶が微かにある。。。総じて、よくも悪くもとてもオーソドックスなお料理。斬新さはあまりないが、安定している感じ。なので、こういうお祝いの席にはぴったり。とても美味しくて幸せな一夜を過ごせた。次は傘寿祝いで伺えたらいいな。,"['十分', '広い', 'フェア', '柔らかい', 'おいしい', '嬉しい', 'たくさん', '好き', '大好き', 'ものすごい', '柔らかい', '美味しい', '脂っこい', 'ない', '残念', '美味しい', '微か', '悪い', 'オーソドックス', '斬新', 'ない', 'ぴったり', '美味しい', '幸せ']","{'ない', 'たくさん', '柔らかい', '美味しい', 'おいしい', '好き', '悪い', '広い', '幸せ', '嬉しい', 'ものすごい', '残念', 'オーソドックス', '微か', 'ぴったり', 'フェア', '斬新', '十分', '脂っこい', '大好き'}",
595,595,38,石焼料理 木春堂,3.56,64,"椿山荘の庭園内にある木春堂に行ってきました。初めて石焼のお店でしたが、私の中でのイメージは鉄板焼のお店。美味しいお肉と魚介を素材を生かして美味しく食べたい、というのがあったのですが、フォーシーズンズに両親と共に宿泊するための利便性と庭園内のお店という雰囲気にも期待してこちらのお店に予約。ただ、正直ちょっと期待はずれでした。私の家族はお酒を飲みませんので、どうしても食べるペースは早めなのですが、注文のタイミング、お茶の出るタイミングお料理のタイミングなど全体的にとてもペースが悪い感じ。また、こちらのお店は各テーブルに店員さんがついて焼いてくれるのですが、ついてくれた人があまり感じが良くない（苦笑）。加えて、通された席が入り口に一番近い席だったため、人が出入りするたびに寒い風の直撃を受け、とても落ち着いてご飯を食べれる環境ではありませんでした。ちなみに、頼んだコースは「水仙」というコースで1人10,000円。確かにお値段はこういうお料理にしては高過ぎず、お野菜・魚介・お肉と一通り出てくるので、それぞれの素材は美味しいのですが、どうしても以前行った「黒田屋」と値段が同じなので比べてしまい、物足りなさが最後までぬぐえませんでした。素材をそのまま食べるだけで、先付けを含め手の込んだお料理は全くないお店でした。お店自体はいい場所にあり建物も趣があるものの、サービスが徹底されていなかったり席が寒いことに全くケアがなかったりととても残念なお店でした。もうこちらのお店にうかがうことはないと思います。","['美味しい', '美味しい', '早め', '全体的', '悪い', '良い', 'ない', '近い', '寒い', '確か', '高い', '美味しい', '同じ', 'ない', 'いい', '寒い', 'ない', '残念', 'ない']","{'ない', '近い', '全体的', '早め', '寒い', '良い', '美味しい', '悪い', '残念', '確か', '高い', 'いい', '同じ'}",
596,596,39,モンテ,3.53,42,"プリンが食べれるビストロを見つけたので早速行ってみました。そういえば早稲田って初上陸。平日13:20頃到着。こんな時間ですが満席のようで少し外で待つことになりました。本日キッシュが売り切れですが大丈夫ですか？と尋ねられ、プリンはありますか？のお返事が「クレームキャラメルはあります」でしたのでそれなら問題ないですと（笑）こじんまりとした店内ですが、可愛らしい雰囲気で私好み。カウンターに着席です。ランチタイム11:30～14:00（L.O.）ランチメニューは、前菜 ＋ メイン のセットのみで前菜4種、メイン4種から選べます。別途、飲物とデザートのセットを注文しました。＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊★ランチ（税込 1,265円）　前菜 ＋ メイン★デザートセット（税込 550円）　飲物 ＋ デザート＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊前菜から選んだのは、ラタトゥイユ。主菜からは、本日の鮮魚を。この日はヒラメ。どちらもクオリティ高いですね。人気なのも納得な美味しさ。デザートセットからは、もちろんクレームキャラメル。ドリンクはミントティーをチョイス。スプーンを入れるとしっかりな固さですが、口の中でホロホロ溶けていくような食感でたまごの風味もよいです。私にはほんのり甘めですが、甘すぎず美味しい。ドリンク単品でも330円なので、デザートが付いて550円はお得感がありますね。目的はクレームキャラメルでしたが、お食事も美味しくて大満足です。","['大丈夫', 'ない', '可愛らしい', '高い', '固い', 'よい', '甘め', '甘い', '美味しい', '美味しい']","{'可愛らしい', '大丈夫', 'ない', '固い', '美味しい', '甘め', '甘い', '高い', 'よい'}",
